genres,id,imdb_id,original_title,overview,poster_path,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1551,tt0099582,Flatliners,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life. A science fiction thriller from the early 1990's with a star studded cast.",/3CoUzgCU8kR2UCXovrvfNAjvWkI.jpg,8/9/1990,61489265.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Some lines shouldn't be crossed.,Flatliners,6.3,413.0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",169,tt0100403,Predator 2,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth -- and this time, it's drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.",/4cAQgbIPislEeBJahLO5BsqAUZN.jpg,11/20/1990,57120318.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Silent. Invisible. Invincible. He's in town with a few days to kill.,Predator 2,6.0,743.0
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",865,tt0093894,The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",/ni5PkWh3J3Zx4pVk5JYGTywZDqW.jpg,11/13/1987,38122105.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",A game nobody survives. But Schwarzenegger has yet to play.,The Running Man,6.4,713.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9663,tt0088172,Starman,An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,/3QQ170R8BVr4NPzvNUMqttFqmGi.jpg,12/13/1984,28744356.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]","In 1977 Voyager II was launched into space, inviting all lifeforms in the universe to visit our planet. Get ready. Company's coming.",Starman,6.6,219.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1727,tt0099141,Bird on a Wire,"A FBI informant has kept his new identity secret for 15 years, now an old flame has recognised him and the bad guys are back for revenge.",/tvQOyGckGgP6JOmUm5ypN9HHoHx.jpg,5/18/1990,0.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He's every woman's dream and one woman's nightmare,Bird on a Wire,5.9,209.0
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",635,tt0092563,Angel Heart,"The down-and-out private detective Harry Angel is ordered, by a mysterious man named Louis Cyphre, to go on a mission to find a missing person. His routine failure soon leads to a bloody spar with himself as Harry Angel goes on a supernatural journey into his soul.",/xFtrVJWygDiK2iZluUxNwuQZ6Sm.jpg,3/6/1987,17185632.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Harry Angel has been hired in search for the truth. Pray he doesn't find it.,Angel Heart,7.0,326.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10068,tt0091635,Nine 1/2 Weeks,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",/ngARl6Cwc2P7OBWkGoHJFkGXIPT.jpg,2/14/1986,6735922.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",They Broke Every Rule,Nine 1/2 Weeks,5.8,183.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11495,tt0087262,Firestarter,"As youths, Andy McGee (David Keith) and his future wife, Vicky (Heather Locklear), participated in secret experiments, allowing themselves to be subjected to mysterious medical tests. Years later, the couple's daughter, Charlie (Drew Barrymore), begins to exhibit the ability of setting fires solely with her mind. This volatile talent makes the youngster extremely dangerous and soon she becomes a target for the enigmatic agency known as ""The Shop.""",/nIo0DYQ7mcRLYUuihN4gao9Xupj.jpg,5/11/1984,17080167.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Will she have the power... to survive?,Firestarter,5.9,174.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9679,tt0187078,Gone in Sixty Seconds,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",/nb2TRrlSdgi8wZAxTHdhsN0yMJw.jpg,6/9/2000,237202299.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]","Ice Cold, Hot Wired.",Gone in Sixty Seconds,6.1,1511.0
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",17814,tt0074156,Assault on Precinct 13,The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,/nKwww1DA43Y1H5XfHdaGFxIIXzD.jpg,11/5/1976,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",L.A.'s deadliest street gang just declared war on the cops.,Assault on Precinct 13,7.1,223.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",592,tt0071360,The Conversation,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",/un30a9MWgCzMIBpOp3P29W5eHvZ.jpg,4/7/1974,4420000.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Harry Caul is an invader of privacy. The best in the business.,The Conversation,7.5,377.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",6978,tt0090728,Big Trouble in Little China,"When trucker, Jack Burton agreed to take his friend, Wang Chi to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer, Lo Pan and his three invincible cronies. Lo Pan must marry a girl with green eyes so he can regain his physical form.",/yorjHTeWauQd81QeWoqMAHXAcCj.jpg,5/30/1986,11000000.0,99.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Adventure doesn't come any bigger!,Big Trouble in Little China,7.1,727.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3133,tt0069762,Badlands,"Dramatization of the Starkweather-Fugate killing spree of the 1950s, in which a teenage girl and her twenty-something boyfriend slaughtered her entire family and several others in the Dakota badlands.",/yAFn7Bc80pF98DOxRs85d78jWbD.jpg,10/15/1973,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",In 1959 a lot of people were killing time. Kit and Holly were killing people.,Badlands,7.5,301.0
"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",7450,tt0120913,Titan A.E.,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",/huI8CYyxY0BhzJSLn6XAP4nWAv.jpg,6/16/2000,36754634.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}]","When Earth Ends, The Adventure Begins.",Titan A.E.,6.3,320.0
"[{'id': 35, 'name': 'Comedy'}]",2123,tt0183505,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",/y7OG1Y2UvnaEoQEQIonnykJvdwt.jpg,6/22/2000,149270999.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",From gentle to mental.,"Me, Myself & Irene",6.1,956.0
"[{'id': 18, 'name': 'Drama'}]",2133,tt0177971,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",/uARMPDyjiENKyUz7JRmQmLCH8L5.jpg,3/15/2000,325756637.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The storm is coming.,The Perfect Storm,6.2,609.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",4244,tt0219854,The Kid,"Powerful businessman Russ Duritz is self-absorbed and immersed in his work. But by the magic of the moon, he meets Rusty, a chubby, charming 8-year-old version of himself who can't believe he could turn out so badly -- with no life and no dog. With Rusty's help, Russ is able to reconcile the person he used to dream of being with the man he's actually become.",/bTsn3l3QLmtKGPnOkKWpLObOgu7.jpg,7/7/2000,69700000.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Nobody ever grows up quite like they imagined.,The Kid,6.0,242.0
"[{'id': 35, 'name': 'Comedy'}]",4247,tt0175142,Scary Movie,"Following on the heels of popular teen-scream horror movies, with uproarious comedy and biting satire. Marlon and Shawn Wayans, Shannon Elizabeth and Carmen Electra pitch in to skewer some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix, American Pie and The Blair Witch Project.",/bvVmVFBVQLytK1H4TJTFdnhvf4T.jpg,7/7/2000,278019771.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",No mercy. No shame. No sequel.,Scary Movie,6.0,1468.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1788,tt0087277,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",/79iEen28ai1rsXvOVWRJuHrsexO.jpg,2/17/1984,80035402.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Footloose,6.4,525.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",36657,tt0120903,X-Men,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",/k01Q6ATbfzNJgw4Zuoj0LTY3T9x.jpg,7/13/2000,296339527.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Evolution Begins,X-Men,6.8,4172.0
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2655,tt0161081,What Lies Beneath,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",/A1mrfm8LEv7L28q50ld8QI5z9Iu.jpg,7/21/2000,155464351.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",He was the perfect husband until his one mistake followed them home.,What Lies Beneath,6.3,504.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",93,tt0052561,Anatomy of a Murder,"The film pits a humble small-town lawyer against a hard-headed big city prosecutor. Emotions flare as a jealous army lieutenant pleads innocent to murdering the rapist of his seductive, beautiful wife.",/kDFnM2zlHZirR2ItTo56lyrxuAS.jpg,7/1/1959,0.0,160.0,"[{'iso_639_1': 'en', 'name': 'English'}]","No search of human emotions has ever probed so deeply, so truthfully as ... Anatomy of a Murder.",Anatomy of a Murder,7.7,207.0
"[{'id': 35, 'name': 'Comedy'}]",10276,tt0103241,What About Bob?,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",/fopJnM6MCZilYM6nRpglWdFndt1.jpg,5/17/1991,63710000.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Bob's a special kind of friend. The kind that drives you crazy!,What About Bob?,6.7,265.0
"[{'id': 35, 'name': 'Comedy'}]",11624,tt0068555,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,"A collection of seven vignettes, which each address a question concerning human sexuality.",/oj0uS7uBeInJDFEM5jwHnnlzJo3.jpg,8/6/1972,18016290.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218.0
"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}]",11686,tt0073312,Love and Death,"Set in 19th-century Russia, Allen is a cowardly serf drafted into the Napoleonic war, who would rather write poetry and obsess over his beautiful but pretentious cousin. Allen's cowardice serves him well when he hides in a cannon and is shot into a tent of French soldiers, making him a national hero. A hilarious parody of Russian literature, Love and Death is a must-see for fans of Allen's films.",/qRNisGLmcHoEvMjzcvVlcdCnOhO.jpg,6/10/1975,20173742.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",,Love and Death,7.5,176.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",12107,tt0144528,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",/1kDbqYW2Kz5CWSvMUbQblAsIKGc.jpg,7/27/2000,123307945.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",The Klumps are back!,Nutty Professor II: The Klumps,4.7,338.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6282,tt0200550,Coyote Ugly,"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",/15A92dWMP4anntYpAQ0Mzq7wtru.jpg,7/30/2000,113916474.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",This party never ends.,Coyote Ugly,5.8,590.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",5551,tt0186566,Space Cowboys,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",/aBhWg4uQMnpWnsn8pgNw6mQasOJ.jpg,7/31/2000,128884132.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Space will never be the same.,Space Cowboys,6.3,407.0
